"","responseid","r13pad1","r13pad2","r13pad3","r13pad4","r13pad5_avsender","r13pad5_sak","r13pad5_utfall","r13pad5_vinner","r13pad5_vinnermargin","r13pad6_ran","r13pad6a","r13pad6b","r13pad7a","r13pad7b","r13pad8a","r13pad8b","Scale_time","time"
"2337",1015466,2,3,2,3,7,1,1,1,1,1,2,98,2,98,2,98,"timeTracker2_R13PAD6A",75
"2338",1015472,1,2,2,4,1,2,1,2,2,1,2,98,2,98,2,98,"timeTracker2_R13PAD6A",45
"2339",1015474,1,4,2,4,7,2,1,2,2,2,98,3,98,3,98,3,"timeTracker2_R13PAD6B",72
"2340",1015476,1,2,2,1,2,2,1,2,3,2,98,2,98,2,98,2,"timeTracker2_R13PAD6B",118
"2341",1015477,1,4,2,3,6,1,2,2,1,2,98,2,98,2,98,2,"timeTracker2_R13PAD6B",161
"2342",1015478,1,4,2,2,1,2,1,2,3,1,3,98,4,98,4,98,"timeTracker2_R13PAD6A",56
"2343",1015486,2,3,2,5,6,2,2,2,3,2,98,2,98,1,98,1,"timeTracker2_R13PAD6B",84
"2344",1015488,1,3,1,5,1,1,2,1,2,2,98,1,98,97,98,97,"timeTracker2_R13PAD6B",0
"2345",1015490,2,2,1,2,5,2,2,2,1,2,98,1,98,1,98,1,"timeTracker2_R13PAD6B",124
"2346",1015493,2,2,2,3,7,2,1,2,2,1,2,98,2,98,2,98,"timeTracker2_R13PAD6A",109
"2347",1015494,2,4,1,3,4,1,2,2,2,1,2,98,2,98,2,98,"timeTracker2_R13PAD6A",56
"2348",1015495,1,4,2,1,2,2,2,2,3,1,2,98,3,98,4,98,"timeTracker2_R13PAD6A",202
"2349",1015496,1,4,2,1,4,1,2,1,1,2,98,1,98,1,98,1,"timeTracker2_R13PAD6B",32
"2350",1015504,2,4,1,1,6,1,2,1,2,2,98,1,98,1,98,1,"timeTracker2_R13PAD6B",59
"2351",1015517,1,4,2,4,1,2,2,1,2,1,3,98,3,98,3,98,"timeTracker2_R13PAD6A",80
"2352",1015520,97,5,2,4,7,1,1,2,1,1,1,98,3,98,1,98,"timeTracker2_R13PAD6A",83
"2353",1015540,2,2,1,2,3,1,1,1,1,1,2,98,4,98,2,98,"timeTracker2_R13PAD6A",150
"2354",1015543,1,4,2,2,2,1,1,2,2,1,2,98,2,98,2,98,"timeTracker2_R13PAD6A",97
"2355",1015544,1,3,2,2,1,1,2,1,2,2,98,2,98,2,98,1,"timeTracker2_R13PAD6B",5597
"2356",1015546,2,4,1,4,5,2,2,2,3,1,3,98,4,98,4,98,"timeTracker2_R13PAD6A",91
"2357",1015547,2,3,1,5,6,2,2,1,3,1,1,98,2,98,2,98,"timeTracker2_R13PAD6A",65
"2358",1015554,1,2,97,4,7,2,1,1,2,1,3,98,3,98,2,98,"timeTracker2_R13PAD6A",77
"2359",1015563,2,3,1,2,1,1,2,1,2,1,3,98,3,98,3,98,"timeTracker2_R13PAD6A",100
"2360",1015566,2,4,1,1,2,2,2,1,3,1,2,98,3,98,4,98,"timeTracker2_R13PAD6A",199
"2361",1015577,2,4,2,4,1,2,2,2,1,1,3,98,2,98,2,98,"timeTracker2_R13PAD6A",101
"2362",1015579,1,2,2,1,4,2,1,1,3,1,2,98,5,98,2,98,"timeTracker2_R13PAD6A",106
"2363",1015580,2,4,2,3,4,2,1,1,3,1,3,98,3,98,3,98,"timeTracker2_R13PAD6A",80
"2364",1015588,1,3,2,2,4,1,2,1,3,1,1,98,1,98,2,98,"timeTracker2_R13PAD6A",37
"2365",1015590,2,4,1,5,5,2,2,2,1,1,2,98,2,98,2,98,"timeTracker2_R13PAD6A",69
"2366",1015592,2,4,2,3,5,1,1,1,1,2,98,2,98,4,98,3,"timeTracker2_R13PAD6B",132
"2367",1015601,1,4,1,2,5,1,2,2,3,2,98,1,98,2,98,1,"timeTracker2_R13PAD6B",112
"2368",1015604,1,3,2,3,4,2,2,1,1,1,2,98,2,98,2,98,"timeTracker2_R13PAD6A",102
"2369",1015606,1,3,2,2,4,2,2,2,3,1,2,98,2,98,2,98,"timeTracker2_R13PAD6A",105
"2370",1015608,1,3,2,2,6,1,2,2,3,2,98,3,98,3,98,3,"timeTracker2_R13PAD6B",104
"2371",1015614,1,2,2,1,2,2,1,2,2,2,98,2,98,3,98,2,"timeTracker2_R13PAD6B",87
"2372",1015624,1,4,2,4,6,2,2,2,3,1,2,98,2,98,2,98,"timeTracker2_R13PAD6A",94
"2373",1015630,1,4,1,4,5,2,2,1,1,1,2,98,2,98,2,98,"timeTracker2_R13PAD6A",343
"2374",1015631,2,3,2,1,1,2,2,1,3,1,2,98,3,98,2,98,"timeTracker2_R13PAD6A",226
"2375",1015636,1,3,2,2,5,1,1,2,2,1,2,98,2,98,2,98,"timeTracker2_R13PAD6A",223
"2376",1015638,1,4,2,3,5,1,1,1,1,2,98,1,98,1,98,1,"timeTracker2_R13PAD6B",88
"2377",1015641,1,4,2,2,5,1,2,1,2,1,2,98,1,98,2,98,"timeTracker2_R13PAD6A",189
"2378",1015644,1,3,2,2,1,1,1,1,3,2,98,3,98,3,98,3,"timeTracker2_R13PAD6B",55
"2379",1015647,1,3,2,3,4,2,1,2,3,1,1,98,1,98,1,98,"timeTracker2_R13PAD6A",1101
"2380",1015650,1,4,2,4,3,1,1,1,3,1,2,98,2,98,2,98,"timeTracker2_R13PAD6A",77
"2381",1015651,1,2,2,1,5,1,2,1,3,2,98,1,98,1,98,1,"timeTracker2_R13PAD6B",75
"2382",1015652,2,4,1,2,5,2,2,1,2,1,2,98,2,98,2,98,"timeTracker2_R13PAD6A",89
"2383",1015671,2,4,2,4,7,2,1,2,3,1,2,98,4,98,2,98,"timeTracker2_R13PAD6A",146
"2384",1015672,1,2,2,1,5,2,2,1,3,2,98,2,98,2,98,2,"timeTracker2_R13PAD6B",60
"2385",1015674,1,4,2,4,6,2,2,2,3,2,98,4,98,3,98,2,"timeTracker2_R13PAD6B",53
"2386",1015675,1,3,2,3,5,1,2,2,1,2,98,3,98,3,98,3,"timeTracker2_R13PAD6B",110
"2387",1015680,1,2,2,2,3,2,1,2,1,2,98,3,98,3,98,5,"timeTracker2_R13PAD6B",91
"2388",1015681,1,4,2,3,2,2,1,2,1,1,2,98,3,98,2,98,"timeTracker2_R13PAD6A",128
"2389",1015684,2,3,2,3,2,2,2,1,3,2,98,2,98,2,98,2,"timeTracker2_R13PAD6B",301
"2390",1015693,2,4,2,2,2,1,1,1,3,2,98,1,98,2,98,1,"timeTracker2_R13PAD6B",146
"2391",1015697,2,3,2,2,4,1,1,1,1,1,1,98,3,98,2,98,"timeTracker2_R13PAD6A",50
"2392",1015700,1,3,2,2,5,1,2,2,1,2,98,2,98,2,98,2,"timeTracker2_R13PAD6B",80
"2393",1015703,2,4,1,4,2,1,2,1,3,1,2,98,2,98,1,98,"timeTracker2_R13PAD6A",48
"2394",1015705,1,2,1,2,6,2,1,1,3,2,98,1,98,1,98,1,"timeTracker2_R13PAD6B",80
"2395",1015710,1,3,2,1,1,1,1,2,1,2,98,2,98,2,98,2,"timeTracker2_R13PAD6B",44
"2396",1015711,1,2,2,3,7,2,2,1,3,1,2,98,2,98,2,98,"timeTracker2_R13PAD6A",71
"2397",1015719,1,3,1,4,7,2,1,2,2,2,98,1,98,1,98,1,"timeTracker2_R13PAD6B",52
"2398",1015734,1,4,2,2,6,1,1,1,3,1,3,98,2,98,2,98,"timeTracker2_R13PAD6A",70
"2399",1015738,2,4,1,2,5,2,1,2,2,1,2,98,2,98,2,98,"timeTracker2_R13PAD6A",89
"2400",1015739,1,4,2,2,2,1,1,2,2,1,2,98,2,98,2,98,"timeTracker2_R13PAD6A",101
"2401",1015740,2,4,97,4,7,1,1,1,3,2,98,1,98,4,98,2,"timeTracker2_R13PAD6B",87
"2402",1015741,1,1,2,1,2,1,1,2,1,2,98,2,98,1,98,2,"timeTracker2_R13PAD6B",67
"2403",1015743,1,1,1,2,2,2,2,1,2,2,98,3,98,3,98,2,"timeTracker2_R13PAD6B",134
"2404",1015750,2,2,1,4,3,1,2,1,1,2,98,1,98,1,98,1,"timeTracker2_R13PAD6B",142
"2405",1015751,2,3,2,3,5,2,1,1,1,1,2,98,3,98,2,98,"timeTracker2_R13PAD6A",43
"2406",1015753,2,4,2,2,6,1,2,2,3,1,2,98,4,98,2,98,"timeTracker2_R13PAD6A",61
"2407",1015755,1,3,1,1,3,1,1,2,2,1,2,98,2,98,2,98,"timeTracker2_R13PAD6A",59
"2408",1015757,2,4,2,2,6,1,1,1,2,2,98,1,98,3,98,3,"timeTracker2_R13PAD6B",292
"2409",1015759,2,2,1,3,3,1,1,2,3,1,2,98,3,98,3,98,"timeTracker2_R13PAD6A",124
"2410",1015761,2,5,1,4,5,1,1,1,1,1,2,98,4,98,2,98,"timeTracker2_R13PAD6A",240
"2411",1015762,2,2,1,4,2,2,2,1,2,1,1,98,3,98,2,98,"timeTracker2_R13PAD6A",100
"2412",1015763,2,4,1,2,5,1,1,1,2,1,1,98,4,98,2,98,"timeTracker2_R13PAD6A",80
"2413",1015766,1,3,2,3,5,2,1,1,3,1,2,98,2,98,2,98,"timeTracker2_R13PAD6A",196
"2414",1015768,1,4,2,5,2,2,1,1,3,1,1,98,2,98,2,98,"timeTracker2_R13PAD6A",86
"2415",1015770,1,3,2,5,1,2,1,1,1,1,2,98,4,98,2,98,"timeTracker2_R13PAD6A",87
"2416",1015776,1,4,2,3,3,1,2,2,1,1,1,98,2,98,1,98,"timeTracker2_R13PAD6A",67
"2417",1015778,1,3,2,1,5,2,2,1,1,1,1,98,1,98,1,98,"timeTracker2_R13PAD6A",190
"2418",1015781,1,3,2,2,2,1,2,2,2,2,98,1,98,3,98,2,"timeTracker2_R13PAD6B",49
"2419",1015783,1,3,2,1,1,1,2,1,2,1,5,98,5,98,3,98,"timeTracker2_R13PAD6A",2205
"2420",1015788,1,3,2,2,3,1,2,1,1,2,98,1,98,1,98,1,"timeTracker2_R13PAD6B",77
"2421",1015799,1,3,2,4,4,1,2,2,1,2,98,1,98,1,98,1,"timeTracker2_R13PAD6B",42
"2422",1015800,1,2,2,5,7,1,2,2,2,1,3,98,3,98,3,98,"timeTracker2_R13PAD6A",52
"2423",1015803,2,2,1,5,3,1,1,1,3,2,98,5,98,5,98,3,"timeTracker2_R13PAD6B",91
"2424",1015807,1,2,2,2,6,2,2,1,2,2,98,5,98,5,98,5,"timeTracker2_R13PAD6B",104
"2425",1015816,1,4,2,2,6,1,2,1,3,1,1,98,2,98,2,98,"timeTracker2_R13PAD6A",80
"2426",1015822,1,5,2,3,1,2,1,1,3,1,3,98,5,98,4,98,"timeTracker2_R13PAD6A",79
"2427",1015829,1,4,2,4,4,2,2,2,1,2,98,3,98,3,98,3,"timeTracker2_R13PAD6B",61
"2428",1015833,1,2,2,3,7,1,1,2,1,2,98,1,98,1,98,1,"timeTracker2_R13PAD6B",79
"2429",1015837,1,3,2,2,5,2,2,1,1,1,3,98,3,98,4,98,"timeTracker2_R13PAD6A",148
"2430",1015839,2,4,2,3,6,2,1,2,1,2,98,1,98,1,98,1,"timeTracker2_R13PAD6B",224
"2431",1015841,2,5,2,3,7,2,1,1,2,1,2,98,2,98,2,98,"timeTracker2_R13PAD6A",99
"2432",1015849,1,1,2,2,5,2,2,2,1,1,5,98,5,98,4,98,"timeTracker2_R13PAD6A",481
"2433",1015850,2,4,2,3,2,2,1,2,2,1,4,98,4,98,3,98,"timeTracker2_R13PAD6A",72
"2434",1015862,2,4,2,3,1,2,2,2,2,2,98,3,98,3,98,1,"timeTracker2_R13PAD6B",74
"2435",1015863,1,4,1,3,4,2,1,1,1,2,98,1,98,2,98,2,"timeTracker2_R13PAD6B",312
"2436",1015864,1,3,2,3,1,2,1,2,1,2,98,5,98,5,98,4,"timeTracker2_R13PAD6B",52
"2437",1015865,1,1,2,1,2,2,1,1,1,1,5,98,5,98,5,98,"timeTracker2_R13PAD6A",86
"2438",1015866,1,4,2,2,2,1,1,1,2,1,3,98,3,98,3,98,"timeTracker2_R13PAD6A",33
"2439",1015873,2,3,2,2,3,2,1,1,1,2,98,3,98,5,98,2,"timeTracker2_R13PAD6B",212
"2440",1015875,1,1,2,1,6,1,2,2,2,1,2,98,2,98,2,98,"timeTracker2_R13PAD6A",70
"2441",1015879,1,4,2,1,6,1,2,1,3,2,98,1,98,3,98,1,"timeTracker2_R13PAD6B",148
"2442",1015883,1,2,2,2,6,1,1,1,2,2,98,1,98,2,98,2,"timeTracker2_R13PAD6B",34
"2443",1015884,1,2,2,1,2,1,2,2,3,1,2,98,5,98,4,98,"timeTracker2_R13PAD6A",148
"2444",1015893,97,97,97,97,7,1,2,1,3,1,2,98,4,98,2,98,"timeTracker2_R13PAD6A",140
"2445",1015895,2,4,2,3,2,1,1,1,3,1,2,98,4,98,2,98,"timeTracker2_R13PAD6A",81
"2446",1015898,2,4,1,2,4,2,2,2,3,1,2,98,4,98,2,98,"timeTracker2_R13PAD6A",176
"2447",1015899,1,2,2,2,1,2,1,1,1,2,98,4,98,5,98,4,"timeTracker2_R13PAD6B",51
"2448",1015901,1,4,97,1,6,1,2,1,3,1,1,98,2,98,3,98,"timeTracker2_R13PAD6A",82
"2449",1015902,1,4,2,2,1,1,1,2,3,2,98,2,98,2,98,1,"timeTracker2_R13PAD6B",228
"2450",1015904,2,3,1,2,4,1,1,1,1,2,98,1,98,3,98,2,"timeTracker2_R13PAD6B",157
"2451",1015905,2,5,2,3,7,2,1,1,2,1,3,98,4,98,1,98,"timeTracker2_R13PAD6A",121
"2452",1015907,97,97,97,97,1,2,1,2,2,1,97,98,97,98,97,98,"timeTracker2_R13PAD6A",3
"2453",1015908,1,5,1,2,6,1,1,1,3,2,98,3,98,3,98,2,"timeTracker2_R13PAD6B",80
"2454",1015909,1,3,2,1,1,2,2,1,3,1,2,98,3,98,3,98,"timeTracker2_R13PAD6A",16
"2455",1015911,2,3,2,4,7,1,1,1,2,2,98,3,98,3,98,4,"timeTracker2_R13PAD6B",71
"2456",1015912,2,4,2,5,7,2,2,2,2,1,3,98,3,98,2,98,"timeTracker2_R13PAD6A",98
"2457",1015916,2,5,1,2,4,2,1,2,3,2,98,1,98,1,98,1,"timeTracker2_R13PAD6B",155
"2458",1015923,1,2,2,1,7,1,1,1,1,2,98,1,98,1,98,1,"timeTracker2_R13PAD6B",77
"2459",1015933,1,3,2,2,5,2,1,1,2,2,98,2,98,2,98,2,"timeTracker2_R13PAD6B",175
"2460",1015934,1,4,2,2,6,2,1,2,2,2,98,1,98,2,98,3,"timeTracker2_R13PAD6B",332
"2461",1015942,1,1,1,3,7,2,2,2,2,2,98,2,98,2,98,1,"timeTracker2_R13PAD6B",94
"2462",1015943,1,4,2,3,3,2,2,2,2,1,1,98,1,98,2,98,"timeTracker2_R13PAD6A",243
"2463",1015944,1,4,2,4,5,1,1,1,3,1,1,98,1,98,1,98,"timeTracker2_R13PAD6A",67
"2464",1015946,1,3,2,4,7,2,1,2,2,1,2,98,3,98,2,98,"timeTracker2_R13PAD6A",128
"2465",1015947,1,3,2,2,4,1,2,2,3,2,98,1,98,1,98,1,"timeTracker2_R13PAD6B",109
"2466",1015950,2,4,1,3,5,1,1,1,1,1,1,98,3,98,3,98,"timeTracker2_R13PAD6A",57
"2467",1015954,1,3,2,2,5,1,1,2,3,2,98,2,98,2,98,3,"timeTracker2_R13PAD6B",81
"2468",1015957,2,2,1,4,1,2,1,2,2,1,2,98,2,98,2,98,"timeTracker2_R13PAD6A",0
"2469",1015966,2,2,1,3,4,2,1,2,2,1,3,98,2,98,2,98,"timeTracker2_R13PAD6A",35
"2470",1015970,2,3,2,3,6,2,1,1,1,2,98,4,98,4,98,2,"timeTracker2_R13PAD6B",356
"2471",1015972,1,4,2,3,3,2,2,2,2,1,2,98,2,98,2,98,"timeTracker2_R13PAD6A",123
"2472",1015974,1,4,2,2,6,2,2,2,3,1,2,98,2,98,2,98,"timeTracker2_R13PAD6A",132
"2473",1015987,1,3,2,3,6,2,1,2,2,1,2,98,3,98,2,98,"timeTracker2_R13PAD6A",56
"2474",1015990,2,5,1,2,3,2,1,2,3,2,98,1,98,1,98,1,"timeTracker2_R13PAD6B",134
"2475",1015994,2,3,2,1,3,1,1,1,2,1,1,98,2,98,2,98,"timeTracker2_R13PAD6A",91
"2476",1016000,1,2,2,1,2,2,2,2,3,1,1,98,1,98,1,98,"timeTracker2_R13PAD6A",65
"2477",1016002,2,3,2,4,3,2,1,2,1,1,4,98,3,98,3,98,"timeTracker2_R13PAD6A",63
"2478",1016004,2,4,2,3,4,2,1,2,2,1,2,98,3,98,2,98,"timeTracker2_R13PAD6A",48
"2479",1016017,2,5,2,5,4,2,2,2,2,2,98,2,98,2,98,2,"timeTracker2_R13PAD6B",62
"2480",1016018,1,3,1,4,1,2,1,1,1,2,98,1,98,1,98,1,"timeTracker2_R13PAD6B",89
"2481",1016033,1,3,2,5,4,2,1,2,2,1,4,98,4,98,4,98,"timeTracker2_R13PAD6A",67
"2482",1016035,97,5,2,2,3,2,2,1,2,1,2,98,5,98,4,98,"timeTracker2_R13PAD6A",103
"2483",1016037,1,2,2,2,6,1,2,1,3,1,1,98,4,98,1,98,"timeTracker2_R13PAD6A",68
"2484",1016038,1,2,2,2,3,1,1,2,2,2,98,2,98,2,98,2,"timeTracker2_R13PAD6B",133
"2485",1016042,1,5,1,5,3,1,1,1,2,1,1,98,2,98,1,98,"timeTracker2_R13PAD6A",51
"2486",1016049,1,3,2,2,5,2,2,1,1,1,3,98,1,98,1,98,"timeTracker2_R13PAD6A",60
"2487",1016061,1,2,1,2,1,2,1,1,1,1,2,98,1,98,1,98,"timeTracker2_R13PAD6A",38
"2488",1016063,2,3,2,3,1,2,1,1,3,2,98,3,98,3,98,2,"timeTracker2_R13PAD6B",146
"2489",1016064,2,3,1,4,7,1,2,2,2,2,98,1,98,2,98,1,"timeTracker2_R13PAD6B",59
"2490",1016065,2,3,1,4,1,2,2,1,3,1,1,98,1,98,1,98,"timeTracker2_R13PAD6A",46
"2491",1016069,1,3,1,2,2,1,1,1,2,2,98,2,98,2,98,3,"timeTracker2_R13PAD6B",66
"2492",1016074,2,3,97,97,5,2,1,2,1,1,2,98,2,98,2,98,"timeTracker2_R13PAD6A",153
"2493",1016082,1,2,2,2,1,1,2,2,3,2,98,1,98,1,98,1,"timeTracker2_R13PAD6B",274
"2494",1016084,2,4,2,3,3,1,1,2,3,1,2,98,3,98,3,98,"timeTracker2_R13PAD6A",65
"2495",1016090,2,1,1,1,7,1,1,2,2,1,2,98,4,98,3,98,"timeTracker2_R13PAD6A",48
"2496",1016096,1,3,2,2,3,2,2,2,1,1,2,98,2,98,2,98,"timeTracker2_R13PAD6A",160
"2497",1016099,1,3,2,3,1,2,2,1,3,1,2,98,2,98,2,98,"timeTracker2_R13PAD6A",71
"2498",1016101,2,4,2,1,3,1,2,1,1,2,98,3,98,3,98,3,"timeTracker2_R13PAD6B",99
"2499",1016103,2,2,2,3,4,1,1,2,2,1,2,98,2,98,3,98,"timeTracker2_R13PAD6A",55
"2500",1016110,2,3,1,3,7,1,2,1,3,2,98,2,98,3,98,2,"timeTracker2_R13PAD6B",79
"2501",1016112,2,2,1,2,6,1,1,1,2,1,2,98,2,98,2,98,"timeTracker2_R13PAD6A",148
"2502",1016113,1,1,2,1,7,1,2,1,3,2,98,2,98,2,98,5,"timeTracker2_R13PAD6B",86
"2503",1016115,2,4,2,1,6,2,2,2,3,2,98,1,98,1,98,1,"timeTracker2_R13PAD6B",73
"2504",1016121,1,4,2,1,4,2,1,2,1,2,98,1,98,1,98,1,"timeTracker2_R13PAD6B",212
"2505",1016124,1,3,2,3,3,1,2,2,1,2,98,2,98,3,98,3,"timeTracker2_R13PAD6B",181
"2506",1016125,2,4,1,4,6,2,1,1,2,2,98,97,98,97,98,97,"timeTracker2_R13PAD6B",33
"2507",1016131,2,4,2,4,4,2,2,1,2,1,2,98,2,98,2,98,"timeTracker2_R13PAD6A",127
"2508",1016133,1,2,1,4,2,1,2,2,2,2,98,3,98,4,98,3,"timeTracker2_R13PAD6B",195
"2509",1016140,1,4,2,2,1,2,2,1,3,1,3,98,2,98,2,98,"timeTracker2_R13PAD6A",59
"2510",1016149,1,3,2,1,4,1,1,1,2,2,98,3,98,2,98,1,"timeTracker2_R13PAD6B",88
"2511",1016152,2,4,1,2,3,1,2,2,3,1,2,98,1,98,1,98,"timeTracker2_R13PAD6A",251
"2512",1016159,2,4,1,4,2,2,1,2,1,1,2,98,2,98,2,98,"timeTracker2_R13PAD6A",33
"2513",1016167,2,3,2,3,4,2,2,1,3,1,1,98,4,98,2,98,"timeTracker2_R13PAD6A",117
"2514",1016170,2,4,2,3,7,1,1,2,3,1,1,98,2,98,1,98,"timeTracker2_R13PAD6A",64
"2515",1016174,1,4,2,2,5,1,1,2,2,1,1,98,2,98,2,98,"timeTracker2_R13PAD6A",102
"2516",1016183,2,2,1,4,2,1,1,1,1,2,98,2,98,5,98,3,"timeTracker2_R13PAD6B",86
"2517",1016187,2,3,1,2,1,1,1,2,3,2,98,2,98,3,98,1,"timeTracker2_R13PAD6B",33
"2518",1016198,2,3,1,4,7,2,1,1,1,1,2,98,3,98,2,98,"timeTracker2_R13PAD6A",1236
"2519",1016200,2,2,1,3,3,1,2,1,1,1,2,98,2,98,2,98,"timeTracker2_R13PAD6A",100
"2520",1016205,1,4,1,4,6,1,1,2,3,1,2,98,2,98,2,98,"timeTracker2_R13PAD6A",139
"2521",1016207,1,4,2,3,7,2,1,2,3,2,98,1,98,1,98,2,"timeTracker2_R13PAD6B",59
"2522",1016209,1,2,2,2,5,1,2,1,2,1,2,98,3,98,3,98,"timeTracker2_R13PAD6A",108
"2523",1016210,1,4,2,4,5,2,1,1,1,1,3,98,3,98,3,98,"timeTracker2_R13PAD6A",112
"2524",1016218,1,2,1,4,7,1,1,2,1,1,2,98,2,98,2,98,"timeTracker2_R13PAD6A",66
"2525",1016220,1,4,2,3,3,2,1,1,1,1,3,98,2,98,2,98,"timeTracker2_R13PAD6A",142
"2526",1016228,2,2,2,4,1,1,2,2,3,1,3,98,3,98,3,98,"timeTracker2_R13PAD6A",113
"2527",1016229,2,5,1,5,3,2,2,2,2,1,2,98,2,98,2,98,"timeTracker2_R13PAD6A",95
"2528",1016230,2,3,2,2,7,2,2,2,1,1,2,98,2,98,2,98,"timeTracker2_R13PAD6A",60
"2529",1016233,2,4,2,3,7,1,1,1,3,1,2,98,3,98,2,98,"timeTracker2_R13PAD6A",52
"2530",1016236,2,4,2,3,4,2,1,1,1,2,98,3,98,3,98,3,"timeTracker2_R13PAD6B",141
"2531",1016237,1,5,2,4,1,2,2,2,2,2,98,1,98,1,98,1,"timeTracker2_R13PAD6B",56
"2532",1016238,1,2,2,1,2,1,1,2,3,1,2,98,2,98,3,98,"timeTracker2_R13PAD6A",46
"2533",1016243,2,3,1,3,1,2,2,2,2,2,98,2,98,2,98,3,"timeTracker2_R13PAD6B",181
"2534",1016246,1,1,1,2,3,2,2,2,2,2,98,1,98,1,98,1,"timeTracker2_R13PAD6B",88
"2535",1016247,1,4,2,2,1,1,1,1,3,2,98,1,98,1,98,1,"timeTracker2_R13PAD6B",129
"2536",1016251,1,3,2,3,4,2,1,1,2,1,3,98,4,98,4,98,"timeTracker2_R13PAD6A",134
"2537",1016252,1,2,2,1,7,2,2,1,3,1,2,98,1,98,1,98,"timeTracker2_R13PAD6A",160
"2538",1016258,2,4,1,4,5,2,2,1,3,1,2,98,4,98,1,98,"timeTracker2_R13PAD6A",81
"2539",1016260,2,3,2,2,3,2,1,1,3,1,3,98,4,98,4,98,"timeTracker2_R13PAD6A",112
"2540",1016263,1,3,2,2,3,2,1,2,1,1,1,98,2,98,3,98,"timeTracker2_R13PAD6A",57
"2541",1016266,2,4,2,4,7,2,1,2,3,2,98,2,98,4,98,2,"timeTracker2_R13PAD6B",96
"2542",1016275,1,1,2,5,6,1,1,1,1,2,98,5,98,1,98,1,"timeTracker2_R13PAD6B",49
"2543",1016280,2,4,2,2,3,1,1,1,2,1,2,98,3,98,2,98,"timeTracker2_R13PAD6A",67
"2544",1016284,1,3,2,1,3,1,2,1,2,1,2,98,3,98,4,98,"timeTracker2_R13PAD6A",4
"2545",1016285,1,4,2,2,3,2,1,1,1,2,98,2,98,4,98,2,"timeTracker2_R13PAD6B",167
"2546",1016286,2,3,1,3,1,1,1,1,3,2,98,3,98,3,98,3,"timeTracker2_R13PAD6B",65
"2547",1016289,1,2,2,5,4,1,2,2,2,1,2,98,2,98,2,98,"timeTracker2_R13PAD6A",117
"2548",1016291,1,3,2,2,5,1,2,1,3,1,2,98,2,98,1,98,"timeTracker2_R13PAD6A",45
"2549",1016292,1,2,2,1,2,1,1,1,1,2,98,3,98,3,98,3,"timeTracker2_R13PAD6B",79
"2550",1016294,2,3,2,2,1,2,2,1,2,1,1,98,1,98,2,98,"timeTracker2_R13PAD6A",72
"2551",1016301,1,4,2,5,2,2,1,1,1,2,98,1,98,1,98,2,"timeTracker2_R13PAD6B",39
"2552",1016307,1,3,2,2,7,1,2,1,3,2,98,2,98,2,98,2,"timeTracker2_R13PAD6B",77
"2553",1016311,1,4,2,1,5,2,2,2,3,2,98,3,98,1,98,1,"timeTracker2_R13PAD6B",78
"2554",1016315,2,2,2,2,5,2,2,1,1,1,1,98,1,98,1,98,"timeTracker2_R13PAD6A",96
"2555",1016321,97,4,2,2,5,2,1,1,1,2,98,1,98,97,98,1,"timeTracker2_R13PAD6B",119
"2556",1016334,1,2,1,2,4,1,2,2,2,1,1,98,1,98,1,98,"timeTracker2_R13PAD6A",324
"2557",1016339,1,2,2,1,1,2,2,2,2,1,2,98,2,98,2,98,"timeTracker2_R13PAD6A",68
"2558",1016341,2,3,1,4,2,1,1,2,2,1,2,98,4,98,2,98,"timeTracker2_R13PAD6A",82
"2559",1016342,1,3,2,2,6,1,1,1,3,2,98,2,98,3,98,2,"timeTracker2_R13PAD6B",49
"2560",1016346,1,4,2,4,3,2,2,1,1,1,1,98,1,98,2,98,"timeTracker2_R13PAD6A",78
"2561",1016349,1,4,2,5,2,1,1,2,3,1,1,98,2,98,2,98,"timeTracker2_R13PAD6A",80
"2562",1016352,2,4,2,3,7,2,2,2,1,2,98,2,98,3,98,1,"timeTracker2_R13PAD6B",250
"2563",1016353,2,3,2,2,7,1,1,1,1,2,98,5,98,5,98,5,"timeTracker2_R13PAD6B",83
"2564",1016354,1,4,2,3,4,2,1,1,2,1,4,98,4,98,4,98,"timeTracker2_R13PAD6A",151
"2565",1016356,1,2,2,5,6,2,1,2,2,1,3,98,3,98,3,98,"timeTracker2_R13PAD6A",143
"2566",1016361,2,3,1,2,3,1,1,1,1,2,98,2,98,2,98,2,"timeTracker2_R13PAD6B",190
"2567",1016362,2,3,2,4,2,2,1,2,2,2,98,3,98,4,98,4,"timeTracker2_R13PAD6B",57
"2568",1016364,2,2,1,2,5,1,2,2,1,1,3,98,2,98,3,98,"timeTracker2_R13PAD6A",111
"2569",1016368,1,2,2,2,3,2,1,2,2,2,98,5,98,5,98,5,"timeTracker2_R13PAD6B",64
"2570",1016414,2,4,1,5,4,2,1,2,3,1,3,98,3,98,2,98,"timeTracker2_R13PAD6A",188
"2571",1016420,1,4,2,2,5,1,1,1,1,1,2,98,3,98,1,98,"timeTracker2_R13PAD6A",43
"2572",1016442,1,3,2,5,4,2,2,1,2,1,2,98,2,98,3,98,"timeTracker2_R13PAD6A",138
"2573",1016475,1,3,2,1,2,2,2,2,3,1,2,98,5,98,4,98,"timeTracker2_R13PAD6A",117
"2574",1016476,2,4,2,4,7,2,2,1,2,2,98,1,98,1,98,2,"timeTracker2_R13PAD6B",129
